Gene stable ID	Mouse gene stable ID	Mouse homology type	Gene name
ENSG00000154655	ENSMUSG00000041565	ortholog_one2one	L3MBTL4
ENSG00000204703			OR2B3
ENSG00000112183	ENSMUSG00000038132	ortholog_one2one	RBM24
ENSG00000165259	ENSMUSG00000034551	ortholog_one2one	HDX
ENSG00000154122	ENSMUSG00000022265	ortholog_one2one	ANKH
ENSG00000102606	ENSMUSG00000031511	ortholog_one2one	ARHGEF7
ENSG00000197969	ENSMUSG00000046230	ortholog_one2one	VPS13A
ENSG00000072401	ENSMUSG00000019927	ortholog_one2one	UBE2D1
ENSG00000124783	ENSMUSG00000021427	ortholog_one2one	SSR1
ENSG00000113593	ENSMUSG00000021713	ortholog_one2one	PPWD1
ENSG00000284076			GOLGA8T
ENSG00000174740	ENSMUSG00000034732	ortholog_one2one	PABPC5
ENSG00000186288			PABPC1L2A
ENSG00000282088			CHRNA7
ENSG00000286139			ARHGAP11B
ENSG00000174225	ENSMUSG00000052549	ortholog_one2one	ARL13A
ENSG00000280563			NXN
ENSG00000141448	ENSMUSG00000005836	ortholog_one2one	GATA6
ENSG00000274474			YWHAE
ENSG00000142188	ENSMUSG00000022964	ortholog_one2one	TMEM50B
ENSG00000282773			GOLGA8Q
ENSG00000283589			GOLGA8N
ENSG00000266524	ENSMUSG00000021943	ortholog_one2one	GDF10
ENSG00000278741			ABR
ENSG00000281931			SCG5
ENSG00000165288	ENSMUSG00000063663	ortholog_one2one	BRWD3
ENSG00000101638	ENSMUSG00000025425	ortholog_one2one	ST8SIA5
ENSG00000236671			PRKG1-AS1
ENSG00000282046			GREM1
ENSG00000100739	ENSMUSG00000041347	ortholog_one2one	BDKRB1
ENSG00000196693			ZNF33B
ENSG00000170779	ENSMUSG00000047832	ortholog_one2one	CDCA4
ENSG00000277649			TIMM22
ENSG00000243646	ENSMUSG00000022969	ortholog_one2one	IL10RB
ENSG00000248360			LINC00504
ENSG00000088756	ENSMUSG00000024043	ortholog_one2one	ARHGAP28
ENSG00000109667	ENSMUSG00000005107	ortholog_one2one	SLC2A9
ENSG00000100403	ENSMUSG00000022390	ortholog_one2one	ZC3H7B
ENSG00000099250	ENSMUSG00000025810	ortholog_one2one	NRP1
ENSG00000137273	ENSMUSG00000038402	ortholog_one2one	FOXF2
ENSG00000168447	ENSMUSG00000030873	ortholog_one2one	SCNN1B
ENSG00000100600	ENSMUSG00000021190	ortholog_one2one	LGMN
ENSG00000248092			NNT-AS1
ENSG00000124766	ENSMUSG00000076431	ortholog_one2one	SOX4
ENSG00000158813	ENSMUSG00000059327	ortholog_one2one	EDA
ENSG00000145996	ENSMUSG00000006191	ortholog_one2one	CDKAL1
ENSG00000151876	ENSMUSG00000022184	ortholog_one2one	FBXO4
ENSG00000159128	ENSMUSG00000022965	ortholog_one2one	IFNGR2
ENSG00000140382	ENSMUSG00000032329	ortholog_one2one	HMG20A
ENSG00000291987			NUTM1
ENSG00000167074	ENSMUSG00000022389	ortholog_one2one	TEF
ENSG00000146038	ENSMUSG00000035910	ortholog_one2one	DCDC2
ENSG00000291994			LPCAT4
ENSG00000188419	ENSMUSG00000025531	ortholog_one2one	CHM
ENSG00000291995			GOLGA8A
ENSG00000183864	ENSMUSG00000048546	ortholog_one2one	TOB2
ENSG00000291996			NOP10
ENSG00000172201	ENSMUSG00000021379	ortholog_one2one	ID4
ENSG00000100410	ENSMUSG00000061360	ortholog_one2one	PHF5A
ENSG00000113389	ENSMUSG00000022206	ortholog_one2one	NPR3
ENSG00000109606	ENSMUSG00000029169	ortholog_one2one	DHX15
ENSG00000100413	ENSMUSG00000022476	ortholog_one2one	POLR3H
ENSG00000228677			TTC3-AS1
ENSG00000140505	ENSMUSG00000032310	ortholog_one2one	CYP1A2
ENSG00000230366			DSCR9
ENSG00000137177	ENSMUSG00000021375	ortholog_one2one	KIF13A
ENSG00000277106			SPPL2C
ENSG00000282799			KANSL1-AS1
ENSG00000124429	ENSMUSG00000034607	ortholog_one2one	POF1B
ENSG00000277641			WNT3
ENSG00000140284	ENSMUSG00000027359	ortholog_one2one	SLC27A2
ENSG00000272602			ZNF595
ENSG00000276907			ARHGAP27
ENSG00000102858	ENSMUSG00000022517	ortholog_one2one	MGRN1
ENSG00000169271	ENSMUSG00000051456	ortholog_one2one	HSPB3
ENSG00000102271	ENSMUSG00000025597	ortholog_one2one	KLHL4
ENSG00000276799			WNT9B
ENSG00000282067			MAPT-AS1
ENSG00000134363	ENSMUSG00000021765	ortholog_one2one	FST
ENSG00000261972			CES5A
ENSG00000276262			NSF
ENSG00000109625	ENSMUSG00000036596	ortholog_one2one	CPZ
ENSG00000100417	ENSMUSG00000022474	ortholog_one2one	PMM1
ENSG00000262243			CES1
ENSG00000276358			PLEKHM1
ENSG00000090061	ENSMUSG00000021258	ortholog_one2one	CCNK
ENSG00000182670	ENSMUSG00000040785	ortholog_one2one	TTC3
ENSG00000112996	ENSMUSG00000021731	ortholog_one2one	MRPS30
ENSG00000276191			CRHR1
ENSG00000136381	ENSMUSG00000032293	ortholog_one2one	IREB2
ENSG00000185052	ENSMUSG00000063873	ortholog_one2one	SLC24A3
ENSG00000276276			ARL17B
ENSG00000164853	ENSMUSG00000029546	ortholog_one2one	UNCX
ENSG00000100418	ENSMUSG00000022472	ortholog_one2one	DESI1
ENSG00000277956			MAPT
ENSG00000220925			IGBP1-AS2
ENSG00000122824			NUDT10
ENSG00000112964	ENSMUSG00000055737	ortholog_one2one	GHR
ENSG00000239857	ENSMUSG00000025858	ortholog_one2one	GET4
ENSG00000204103	ENSMUSG00000074622	ortholog_one2one	MAFB
ENSG00000104327	ENSMUSG00000028222	ortholog_one2one	CALB1
ENSG00000198934	ENSMUSG00000031227	ortholog_one2one	MAGEE1
ENSG00000152953	ENSMUSG00000029123	ortholog_one2one	STK32B
ENSG00000278458			KANSL1
ENSG00000132793	ENSMUSG00000027412	ortholog_one2one	LPIN3
ENSG00000196419	ENSMUSG00000022471	ortholog_one2one	XRCC6
ENSG00000102390	ENSMUSG00000031226	ortholog_one2one	PBDC1
ENSG00000277221			LRRC37A2
ENSG00000260873			SNTB2
ENSG00000236256			DIAPH2-AS1
ENSG00000183576	ENSMUSG00000056770	ortholog_one2one	SETD3
ENSG00000189227	ENSMUSG00000032403	ortholog_one2one	C15orf61
ENSG00000122145	ENSMUSG00000031241	ortholog_one2one	TBX22
ENSG00000164880	ENSMUSG00000029547	ortholog_one2one	INTS1
ENSG00000138622	ENSMUSG00000032338	ortholog_one2one	HCN4
ENSG00000124177	ENSMUSG00000057133	ortholog_one2one	CHD6
ENSG00000074657	ENSMUSG00000042439	ortholog_one2one	ZNF532
ENSG00000123119	ENSMUSG00000040536	ortholog_one2one	NECAB1
ENSG00000163132	ENSMUSG00000048450	ortholog_one2one	MSX1
ENSG00000120594	ENSMUSG00000026748	ortholog_one2one	PLXDC2
ENSG00000179151	ENSMUSG00000038957	ortholog_one2one	EDC3
ENSG00000153779	ENSMUSG00000100133	ortholog_many2many	TGIF2LX
ENSG00000153779	ENSMUSG00000100194	ortholog_many2many	TGIF2LX
ENSG00000132964	ENSMUSG00000029635	ortholog_one2one	CDK8
ENSG00000170891	ENSMUSG00000062329	ortholog_one2one	CYTL1
ENSG00000131171	ENSMUSG00000031246	ortholog_one2one	SH3BGRL
ENSG00000155275	ENSMUSG00000029097	ortholog_one2one	TRMT44
ENSG00000205176			REXO1L1P
ENSG00000164949	ENSMUSG00000028214	ortholog_one2one	GEM
ENSG00000124107	ENSMUSG00000017002	ortholog_one2one	SLPI
ENSG00000185567	ENSMUSG00000118667	ortholog_one2one	AHNAK2
ENSG00000101443	ENSMUSG00000017723	ortholog_one2one	WFDC2
ENSG00000188917	ENSMUSG00000067369	ortholog_one2one	TRMT2B
ENSG00000157927	ENSMUSG00000029576	ortholog_one2one	RADIL
ENSG00000156103	ENSMUSG00000028226	ortholog_one2one	MMP16
ENSG00000100865	ENSMUSG00000021276	ortholog_one2one	CINP
ENSG00000113100	ENSMUSG00000025370	ortholog_one2one	CDH9
ENSG00000274636			GLIS2
ENSG00000274334			VASN
ENSG00000169676	ENSMUSG00000039358	ortholog_one2one	DRD5
ENSG00000101446	ENSMUSG00000074596	ortholog_one2one	SPINT3
ENSG00000278760			CORO7-PAM16
ENSG00000249139			EPPIN-WFDC6
ENSG00000165072	ENSMUSG00000033207	ortholog_one2one	MAMDC2
ENSG00000274684			NMRAL1
ENSG00000160255	ENSMUSG00000000290	ortholog_one2many	ITGB2
ENSG00000160255	ENSMUSG00000000157	ortholog_one2many	ITGB2
ENSG00000169744	ENSMUSG00000039706	ortholog_one2one	LDB2
ENSG00000137764	ENSMUSG00000058444	ortholog_one2one	MAP2K5
ENSG00000101448	ENSMUSG00000017733	ortholog_one2one	EPPIN
ENSG00000165914	ENSMUSG00000033530	ortholog_one2one	TTC7B
ENSG00000277424			HMOX2
ENSG00000178381	ENSMUSG00000053581	ortholog_one2one	ZFAND2A
ENSG00000267728			KRTAP9-9
ENSG00000077327	ENSMUSG00000022783	ortholog_one2many	SPAG6
ENSG00000077327	ENSMUSG00000037708	ortholog_one2many	SPAG6
ENSG00000263090			KRTAP9-2
ENSG00000177576	ENSMUSG00000036299	ortholog_one2one	C18orf32
ENSG00000262512			KRTAP9-4
ENSG00000262749			KRTAP9-3
ENSG00000147613			PSKH2
ENSG00000170925	ENSMUSG00000071686	ortholog_one2many	TEX13B
ENSG00000170925	ENSMUSG00000042386	ortholog_one2many	TEX13B
ENSG00000262218			KRTAP29-1
ENSG00000124116	ENSMUSG00000076434	ortholog_one2one	WFDC3
ENSG00000119318	ENSMUSG00000028426	ortholog_one2one	RAD23B
ENSG00000282228			PAM16
ENSG00000151388	ENSMUSG00000047497	ortholog_one2one	ADAMTS12
ENSG00000154856	ENSMUSG00000071847	ortholog_one2one	APCDD1
ENSG00000103528	ENSMUSG00000058420	ortholog_one2one	SYT17
ENSG00000147596	ENSMUSG00000042414	ortholog_one2one	PRDM14
ENSG00000186675	ENSMUSG00000031224	ortholog_one2one	MAGEE2
ENSG00000276726			DNAJA3
ENSG00000268104			SLC6A14
ENSG00000130177	ENSMUSG00000038416	ortholog_one2one	CDC16
ENSG00000164687	ENSMUSG00000027533	ortholog_one2one	FABP5
ENSG00000274336			CDIP1
ENSG00000134265	ENSMUSG00000024581	ortholog_one2one	NAPG
ENSG00000282725			CORO7
ENSG00000047597	ENSMUSG00000015342	ortholog_one2one	XK
ENSG00000136944	ENSMUSG00000038765	ortholog_one2one	LMX1B
ENSG00000164654	ENSMUSG00000042447	ortholog_one2one	MIOS
ENSG00000254300			LINC01111
ENSG00000101457	ENSMUSG00000017299	ortholog_one2one	DNTTIP1
ENSG00000047648	ENSMUSG00000031355	ortholog_one2one	ARHGAP6
ENSG00000234602	ENSMUSG00000074651	ortholog_one2one	MCIDAS
ENSG00000166828	ENSMUSG00000000216	ortholog_one2one	SCNN1G
ENSG00000262573			KRTAP9-2
ENSG00000262896			KRTAP9-4
ENSG00000263263			KRTAP9-6
ENSG00000119714	ENSMUSG00000047415	ortholog_one2one	GPR68
ENSG00000262221			KRTAP9-7
ENSG00000262542			KRTAP29-1
ENSG00000262594			KRTAP9-9
ENSG00000145626			UGT3A1
ENSG00000152315	ENSMUSG00000045404	ortholog_one2one	KCNK13
ENSG00000106511	ENSMUSG00000036144	ortholog_one2one	MEOX2
ENSG00000230417			LINC00595
ENSG00000122254	ENSMUSG00000046321	ortholog_one2one	HS3ST2
ENSG00000196730	ENSMUSG00000021559	ortholog_one2one	DAPK1
ENSG00000215612	ENSMUSG00000067438	ortholog_one2one	HMX1
ENSG00000100209	ENSMUSG00000043510	ortholog_one2one	HSCB
ENSG00000175063	ENSMUSG00000001403	ortholog_one2one	UBE2C
ENSG00000170677	ENSMUSG00000056153	ortholog_one2one	SOCS6
ENSG00000042088	ENSMUSG00000021177	ortholog_one2one	TDP1
ENSG00000177706	ENSMUSG00000025854	ortholog_one2one	FAM20C
ENSG00000170537	ENSMUSG00000042246	ortholog_one2one	TMC7
ENSG00000164951	ENSMUSG00000049225	ortholog_one2one	PDP1
ENSG00000107984	ENSMUSG00000024868	ortholog_one2one	DKK1
ENSG00000141446	ENSMUSG00000024293	ortholog_one2one	ESCO1
ENSG00000145526	ENSMUSG00000040420	ortholog_one2one	CDH18
ENSG00000249054			FAM138D
ENSG00000164916	ENSMUSG00000056493	ortholog_one2one	FOXK1
ENSG00000170759	ENSMUSG00000006740	ortholog_one2one	KIF5B
ENSG00000104321	ENSMUSG00000032769	ortholog_one2one	TRPA1
ENSG00000136378	ENSMUSG00000032363	ortholog_one2one	ADAMTS7
ENSG00000093010	ENSMUSG00000000326	ortholog_one2one	COMT
ENSG00000146540	ENSMUSG00000053553	ortholog_one2one	C7orf50
ENSG00000047621	ENSMUSG00000030347	ortholog_one2one	C12orf4
ENSG00000167088	ENSMUSG00000002477	ortholog_one2one	SNRPD1
ENSG00000101844	ENSMUSG00000079418	ortholog_one2many	ATG4A
ENSG00000101844	ENSMUSG00000087119	ortholog_one2many	ATG4A
ENSG00000158201	ENSMUSG00000002475	ortholog_one2one	ABHD3
ENSG00000227214			HCG15
ENSG00000235488			JARID2-AS1
ENSG00000090905	ENSMUSG00000052707	ortholog_one2one	TNRC6A
ENSG00000137364	ENSMUSG00000021376	ortholog_one2one	TPMT
ENSG00000283056			ZG16B
ENSG00000169062	ENSMUSG00000038398	ortholog_one2one	UPF3A
ENSG00000101470	ENSMUSG00000017300	ortholog_one2one	TNNC2
ENSG00000282937			PRSS22
ENSG00000041357	ENSMUSG00000032301	ortholog_one2one	PSMA4
ENSG00000039560	ENSMUSG00000022246	ortholog_one2one	RAI14
ENSG00000168612	ENSMUSG00000017764	ortholog_one2one	ZSWIM1
ENSG00000155269			GPR78
ENSG00000119537	ENSMUSG00000009905	ortholog_one2one	KDSR
ENSG00000079112	ENSMUSG00000028217	ortholog_one2one	CDH17
ENSG00000164304	ENSMUSG00000044566	ortholog_one2one	CAGE1
ENSG00000124207	ENSMUSG00000002718	ortholog_one2one	CSE1L
ENSG00000198824	ENSMUSG00000047710	ortholog_one2one	CHAMP1
ENSG00000130037	ENSMUSG00000045534	ortholog_one2one	KCNA5
ENSG00000197683	ENSMUSG00000071471	ortholog_one2one	KRTAP26-1
ENSG00000154274	ENSMUSG00000060512	ortholog_one2one	C4orf19
ENSG00000206107	ENSMUSG00000090515	ortholog_one2one	KRTAP27-1
ENSG00000256661			A2ML1-AS1
ENSG00000182816	ENSMUSG00000056350	ortholog_one2many	KRTAP13-2
ENSG00000198390	ENSMUSG00000056350	ortholog_one2many	KRTAP13-1
ENSG00000229723			LINC01054
ENSG00000186970	ENSMUSG00000022931	ortholog_one2one	KRTAP15-1
ENSG00000184351			KRTAP19-1
ENSG00000186965			KRTAP19-2
ENSG00000244025			KRTAP19-3
ENSG00000164828	ENSMUSG00000036817	ortholog_one2one	SUN1
ENSG00000186967			KRTAP19-4
ENSG00000186977			KRTAP19-5
ENSG00000186925			KRTAP19-6
ENSG00000244362			KRTAP19-7
ENSG00000206106			KRTAP22-2
ENSG00000212938			KRTAP6-3
ENSG00000186924			KRTAP22-1
ENSG00000215483			LINC00598
ENSG00000244624			KRTAP20-1
ENSG00000099889	ENSMUSG00000118669	ortholog_one2one	ARVCF
ENSG00000109680	ENSMUSG00000039178	ortholog_one2one	TBC1D19
ENSG00000206105			KRTAP20-4
ENSG00000262634			SKA1
ENSG00000184032			KRTAP20-2
ENSG00000152465	ENSMUSG00000026643	ortholog_one2one	NMT2
ENSG00000206104			KRTAP20-3
ENSG00000197614	ENSMUSG00000030116	ortholog_one2one	MFAP5
ENSG00000231068			KRTAP21-3
ENSG00000282110			MAPK4
ENSG00000119541	ENSMUSG00000009907	ortholog_one2one	VPS4B
ENSG00000187026			KRTAP21-2
ENSG00000187005			KRTAP21-1
ENSG00000274296			DECR2
ENSG00000186980			KRTAP23-1
ENSG00000240432	ENSMUSG00000074928	ortholog_one2one	KRTAP13-3
ENSG00000147160	ENSMUSG00000031220	ortholog_one2one	AWAT2
ENSG00000124214	ENSMUSG00000039536	ortholog_one2one	STAU1
ENSG00000156299	ENSMUSG00000002489	ortholog_one2one	TIAM1
ENSG00000048471	ENSMUSG00000071669	ortholog_one2one	SNX29
ENSG00000226903			LINC00354
ENSG00000275338			RAB11FIP3
ENSG00000165496	ENSMUSG00000060499	ortholog_one2one	RPL10L
ENSG00000101843	ENSMUSG00000031429	ortholog_one2one	PSMD10
ENSG00000272274			LINC00551
ENSG00000276210			LINC00226
ENSG00000282214			CAPN15
ENSG00000223685			LINC00571
ENSG00000131966	ENSMUSG00000021076	ortholog_one2one	ACTR10
ENSG00000224743			TEX26-AS1
ENSG00000035681	ENSMUSG00000028245	ortholog_one2one	NSMAF
ENSG00000054598	ENSMUSG00000050295	ortholog_one2one	FOXC1
ENSG00000058600	ENSMUSG00000030880	ortholog_one2one	POLR3E
ENSG00000229950			TFAP2A-AS1
ENSG00000187566	ENSMUSG00000044231	ortholog_one2one	NHLRC1
ENSG00000206075	ENSMUSG00000067006	ortholog_one2one	SERPINB5
ENSG00000130224	ENSMUSG00000031290	ortholog_one2one	LRCH2
ENSG00000153046	ENSMUSG00000059288	ortholog_one2one	CDYL
ENSG00000060339	ENSMUSG00000020074	ortholog_one2one	CCAR1
ENSG00000183597	ENSMUSG00000013539	ortholog_one2one	TANGO2
ENSG00000228824			MIR4500HG
ENSG00000171791	ENSMUSG00000057329	ortholog_one2one	BCL2
ENSG00000069509	ENSMUSG00000025040	ortholog_one2one	FUNDC1
ENSG00000235366			LINC01055
ENSG00000228889			UBAC2-AS1
ENSG00000100744	ENSMUSG00000044715	ortholog_one2one	GSKIP
ENSG00000147082	ENSMUSG00000051592	ortholog_one2one	CCNB3
ENSG00000181626	ENSMUSG00000079324	ortholog_one2one	ANKRD62
ENSG00000124615	ENSMUSG00000064120	ortholog_one2one	MOCS1
ENSG00000262619			LINC00621
ENSG00000259073			FOXN3-AS2
ENSG00000204193	ENSMUSG00000038709	ortholog_one2one	TXNDC8
ENSG00000147649	ENSMUSG00000022255	ortholog_one2one	MTDH
ENSG00000262102			DSEL
ENSG00000236094			LINC00545
ENSG00000196767	ENSMUSG00000056854	ortholog_one2one	POU3F4
ENSG00000232132			NDFIP2-AS1
ENSG00000227676			LINC01068
ENSG00000109819	ENSMUSG00000029167	ortholog_one2one	PPARGC1A
ENSG00000185437	ENSMUSG00000040666	ortholog_one2one	SH3BGR
ENSG00000176194	ENSMUSG00000024526	ortholog_one2one	CIDEA
ENSG00000078589	ENSMUSG00000050921	ortholog_one2one	P2RY10
ENSG00000102471	ENSMUSG00000053253	ortholog_one2one	NDFIP2
ENSG00000136925	ENSMUSG00000035495	ortholog_one2one	TSTD2
ENSG00000101187	ENSMUSG00000038963	ortholog_one2one	SLCO4A1
ENSG00000104356	ENSMUSG00000022325	ortholog_one2one	POP1
ENSG00000147121	ENSMUSG00000055150	ortholog_many2many	KRBOX4
ENSG00000213578	ENSMUSG00000039714	ortholog_one2one	CPLX3
ENSG00000126777	ENSMUSG00000021843	ortholog_one2one	KTN1
ENSG00000166523	ENSMUSG00000030142	ortholog_one2one	CLEC4E
ENSG00000159289	ENSMUSG00000002546	ortholog_one2many	GOLGA6A
ENSG00000078725	ENSMUSG00000028351	ortholog_one2one	BRINP1
ENSG00000176014	ENSMUSG00000001473	ortholog_one2one	TUBB6
ENSG00000124602	ENSMUSG00000043592	ortholog_one2one	UNC5CL
ENSG00000090776	ENSMUSG00000031217	ortholog_one2one	EFNB1
ENSG00000166532	ENSMUSG00000040649	ortholog_one2one	RIMKLB
ENSG00000140474	ENSMUSG00000032308	ortholog_one2one	ULK3
ENSG00000237687			LINC00686
ENSG00000101188	ENSMUSG00000027568	ortholog_one2one	NTSR1
ENSG00000253302			STAU2-AS1
ENSG00000101189	ENSMUSG00000027569	ortholog_one2one	MRGBP
ENSG00000282752			CTDP1
ENSG00000112212	ENSMUSG00000023995	ortholog_one2one	TSPO2
ENSG00000183035	ENSMUSG00000073001	ortholog_one2one	CYLC1
ENSG00000060491	ENSMUSG00000049401	ortholog_one2one	OGFR
ENSG00000147223	ENSMUSG00000072945	ortholog_one2one	RIPPLY1
ENSG00000139083	ENSMUSG00000030199	ortholog_one2one	ETV6
ENSG00000172197	ENSMUSG00000038732	ortholog_one2one	MBOAT1
ENSG00000229918			DOCK9-AS1
ENSG00000136937	ENSMUSG00000028330	ortholog_one2one	NCBP1
ENSG00000007944	ENSMUSG00000038175	ortholog_one2one	MYLIP
ENSG00000147586	ENSMUSG00000040269	ortholog_one2one	MRPS28
ENSG00000088387	ENSMUSG00000025558	ortholog_one2one	DOCK9
ENSG00000185753	ENSMUSG00000044148	ortholog_one2one	CXorf38
ENSG00000153443	ENSMUSG00000039568	ortholog_one2one	UBALD1
ENSG00000282307			SERPINF1
ENSG00000150048	ENSMUSG00000033082	ortholog_one2one	CLEC1A
ENSG00000092758			COL9A3
ENSG00000276336			SCARF1
ENSG00000176566	ENSMUSG00000021222	ortholog_one2many	DCAF4L2
ENSG00000234127	ENSMUSG00000024457	ortholog_one2one	TRIM26
ENSG00000275246			TLCD2
ENSG00000137571	ENSMUSG00000025938	ortholog_one2one	SLCO5A1
ENSG00000276021			WDR81
ENSG00000226372	ENSMUSG00000035395	ortholog_one2many	DCAF8L1
ENSG00000278550			SLC43A2
ENSG00000256904			A2ML1-AS2
ENSG00000197992	ENSMUSG00000046080	ortholog_one2one	CLEC9A
ENSG00000186767	ENSMUSG00000071722	ortholog_one2one	SPIN4
ENSG00000170540	ENSMUSG00000030654	ortholog_one2one	ARL6IP1
ENSG00000282841			CTAGE1
ENSG00000274145			RILP
ENSG00000198354	ENSMUSG00000050926	ortholog_one2many	DCAF12L2
ENSG00000198354	ENSMUSG00000045284	ortholog_one2many	DCAF12L2
ENSG00000282800			MIR22HG
ENSG00000189401	ENSMUSG00000051582	ortholog_one2one	OTUD6A
ENSG00000099904	ENSMUSG00000060166	ortholog_one2one	ZDHHC8
ENSG00000070018	ENSMUSG00000030201	ortholog_one2one	LRP6
ENSG00000274442			PRPF8
ENSG00000125676	ENSMUSG00000037475	ortholog_one2many	THOC2
ENSG00000125676	ENSMUSG00000097392	ortholog_one2many	THOC2
ENSG00000186971			KRTAP13-4
ENSG00000186930			KRTAP6-2
ENSG00000184724			KRTAP6-1
ENSG00000276838			SERPINF2
ENSG00000204250			LINC00587
ENSG00000135046	ENSMUSG00000024659	ortholog_one2one	ANXA1
ENSG00000124784	ENSMUSG00000021428	ortholog_one2one	RIOK1
ENSG00000267690			LDLRAD4-AS1
ENSG00000177150	ENSMUSG00000038121	ortholog_one2one	FAM210A
ENSG00000145147	ENSMUSG00000031558	ortholog_one2one	SLIT2
ENSG00000120963	ENSMUSG00000062397	ortholog_one2one	ZNF706
ENSG00000100084	ENSMUSG00000022702	ortholog_one2one	HIRA
ENSG00000003147	ENSMUSG00000062995	ortholog_one2one	ICA1
ENSG00000171208	ENSMUSG00000036902	ortholog_one2one	NETO2
ENSG00000101190	ENSMUSG00000038932	ortholog_one2one	TCFL5
ENSG00000238197			PAXBP1-AS1
ENSG00000112078	ENSMUSG00000005936	ortholog_one2one	KCTD20
ENSG00000101654	ENSMUSG00000009535	ortholog_one2one	RNMT
ENSG00000262993			KRT31
ENSG00000261986			KRT33A
ENSG00000154162	ENSMUSG00000040452	ortholog_one2one	CDH12
ENSG00000263022			KRT37
ENSG00000227039			ITGB2-AS1
ENSG00000263186			KRTAP16-1
ENSG00000262045			KRT34
ENSG00000101191	ENSMUSG00000038914	ortholog_one2one	DIDO1
ENSG00000263341			KRTAP17-1
ENSG00000263012			KRT33B
ENSG00000164924			YWHAZ
ENSG00000184344	ENSMUSG00000030117	ortholog_one2one	GDF3
ENSG00000160223	ENSMUSG00000000732	ortholog_one2one	ICOSLG
ENSG00000185775	ENSMUSG00000056223	ortholog_one2many	SPATA31A6
ENSG00000139112	ENSMUSG00000030161	ortholog_one2one	GABARAPL1
ENSG00000204271			SPIN3
ENSG00000187210	ENSMUSG00000038843	ortholog_one2one	GCNT1
ENSG00000196470	ENSMUSG00000040749	ortholog_one2many	SIAH1
ENSG00000196470	ENSMUSG00000036840	ortholog_one2many	SIAH1
ENSG00000284086			KIR3DL3
ENSG00000283702			KIR2DL3
ENSG00000288389			KIR3DL2
ENSG00000070193	ENSMUSG00000021732	ortholog_one2one	FGF10
ENSG00000171467	ENSMUSG00000015597	ortholog_one2one	ZNF318
ENSG00000159110	ENSMUSG00000022971	ortholog_one2one	IFNAR2
ENSG00000086061	ENSMUSG00000028410	ortholog_one2one	DNAJA1
ENSG00000122952	ENSMUSG00000019923	ortholog_one2one	ZWINT
ENSG00000067365	ENSMUSG00000039345	ortholog_one2one	METTL22
ENSG00000120694	ENSMUSG00000029657	ortholog_one2one	HSPH1
ENSG00000173546	ENSMUSG00000032911	ortholog_one2one	CSPG4
ENSG00000152932	ENSMUSG00000021700	ortholog_one2one	RAB3C
ENSG00000204669			C9orf57
ENSG00000132622	ENSMUSG00000074793	ortholog_one2one	HSPA12B
ENSG00000224157			HCG14
ENSG00000166035	ENSMUSG00000032207	ortholog_one2one	LIPC
ENSG00000146122	ENSMUSG00000040260	ortholog_one2one	DAAM2
ENSG00000275031			METRNL
ENSG00000255819			KLRC4-KLRK1
ENSG00000204706			MAMDC2-AS1
ENSG00000132205	ENSMUSG00000024053	ortholog_one2one	EMILIN2
ENSG00000278759			TBCD
ENSG00000172244	ENSMUSG00000062822	ortholog_one2one	C5orf34
ENSG00000277033			B3GNTL1
ENSG00000196781	ENSMUSG00000008305	ortholog_one2one	TLE1
ENSG00000184923	ENSMUSG00000071909	ortholog_one2many	NUTM2A
ENSG00000101608	ENSMUSG00000024048	ortholog_one2one	MYL12A
ENSG00000250048			LINC00603
ENSG00000106537	ENSMUSG00000020577	ortholog_one2one	TSPAN13
ENSG00000078596	ENSMUSG00000031239	ortholog_one2one	ITM2A
ENSG00000272767			JMJD1C-AS1
ENSG00000170571	ENSMUSG00000021728	ortholog_one2one	EMB
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	ZNF22
ENSG00000284457			KIR2DL4
ENSG00000122359	ENSMUSG00000021866	ortholog_one2one	ANXA11
ENSG00000106399	ENSMUSG00000012483	ortholog_one2one	RPA3
ENSG00000102021			LUZP4
ENSG00000101222	ENSMUSG00000027329	ortholog_one2one	SPEF1
ENSG00000227234			SPANXB1
ENSG00000067221	ENSMUSG00000032333	ortholog_one2one	STOML1
ENSG00000164181	ENSMUSG00000021696	ortholog_one2one	ELOVL7
ENSG00000046774	ENSMUSG00000046180	ortholog_many2many	MAGEC2
ENSG00000118680	ENSMUSG00000034868	ortholog_one2one	MYL12B
ENSG00000122584	ENSMUSG00000046178	ortholog_one2one	NXPH1
ENSG00000125817	ENSMUSG00000068267	ortholog_one2one	CENPB
ENSG00000103485	ENSMUSG00000030674	ortholog_one2one	QPRT
ENSG00000125843	ENSMUSG00000068264	ortholog_one2one	AP5S1
ENSG00000228598			MACC1-AS1
ENSG00000179542	ENSMUSG00000046699	ortholog_one2one	SLITRK4
ENSG00000186462	ENSMUSG00000082229	ortholog_one2one	NAP1L2
ENSG00000148331	ENSMUSG00000039483	ortholog_one2one	ASB6
ENSG00000218823	ENSMUSG00000074817	ortholog_one2one	PAPOLB
