Gene stable ID	Human gene stable ID	Human homology type
ENSMUSG00000046323	ENSG00000187569	ortholog_one2one
ENSMUSG00000046337	ENSG00000168754	ortholog_one2one
ENSMUSG00000046338	ENSG00000186281	ortholog_one2one
ENSMUSG00000046352	ENSG00000165474	ortholog_one2one
ENSMUSG00000046402	ENSG00000114115	ortholog_one2one
ENSMUSG00000046442	ENSG00000175175	ortholog_one2one
ENSMUSG00000046460	ENSG00000183476	ortholog_one2one
ENSMUSG00000046480	ENSG00000177098	ortholog_one2one
ENSMUSG00000046491	ENSG00000145861	ortholog_one2one
ENSMUSG00000046523	ENSG00000180332	ortholog_one2one
ENSMUSG00000046532	ENSG00000169083	ortholog_one2one
ENSMUSG00000046546	ENSG00000185112	ortholog_one2one
ENSMUSG00000046618	ENSG00000185585	ortholog_one2one
ENSMUSG00000046688	ENSG00000145365	ortholog_one2one
ENSMUSG00000046709	ENSG00000109339	ortholog_one2one
ENSMUSG00000046718	ENSG00000130303	ortholog_one2one
ENSMUSG00000046733	ENSG00000013588	ortholog_one2one
ENSMUSG00000046768	ENSG00000126785	ortholog_one2one
ENSMUSG00000046834	ENSG00000167768	ortholog_one2one
ENSMUSG00000046916	ENSG00000120279	ortholog_one2one
ENSMUSG00000047104	ENSG00000089220	ortholog_one2one
ENSMUSG00000047109	ENSG00000159261	ortholog_one2one
ENSMUSG00000047161	ENSG00000154080	ortholog_one2one
ENSMUSG00000047197	ENSG00000183153	ortholog_one2one
ENSMUSG00000047216	ENSG00000071991	ortholog_one2one
ENSMUSG00000047230	ENSG00000165376	ortholog_one2one
ENSMUSG00000047250	ENSG00000095303	ortholog_one2one
ENSMUSG00000047261	ENSG00000172020	ortholog_one2one
ENSMUSG00000047281	ENSG00000175793	ortholog_one2one
ENSMUSG00000047330	ENSG00000152049	ortholog_one2one
ENSMUSG00000047368	ENSG00000107362	ortholog_one2one
ENSMUSG00000047369	ENSG00000185842	ortholog_one2one
ENSMUSG00000047407	ENSG00000177426	ortholog_one2one
ENSMUSG00000047414	ENSG00000185070	ortholog_one2one
ENSMUSG00000047420	ENSG00000189320	ortholog_one2one
ENSMUSG00000047428	ENSG00000171462	ortholog_one2one
ENSMUSG00000047454	ENSG00000171723	ortholog_one2one
ENSMUSG00000047497	ENSG00000151388	ortholog_one2one
ENSMUSG00000047517	ENSG00000187908	ortholog_one2one
ENSMUSG00000047557	ENSG00000079257	ortholog_one2one
ENSMUSG00000047591	ENSG00000182759	ortholog_one2one
ENSMUSG00000047604	ENSG00000181274	ortholog_one2one
ENSMUSG00000047712	ENSG00000111962	ortholog_one2one
ENSMUSG00000047735	ENSG00000177409	ortholog_one2one
ENSMUSG00000047747	ENSG00000170153	ortholog_one2one
ENSMUSG00000047793	ENSG00000162804	ortholog_one2one
ENSMUSG00000047861	ENSG00000168269	ortholog_one2one
ENSMUSG00000047867	ENSG00000133561	ortholog_one2one
ENSMUSG00000047878	ENSG00000128274	ortholog_one2one
ENSMUSG00000047880	ENSG00000160683	ortholog_one2one
ENSMUSG00000047898	ENSG00000183813	ortholog_one2one
ENSMUSG00000047907	ENSG00000182463	ortholog_one2one
ENSMUSG00000047921	ENSG00000167632	ortholog_one2one
ENSMUSG00000047945	ENSG00000175130	ortholog_one2one
ENSMUSG00000048031	ENSG00000143297	ortholog_one2one
ENSMUSG00000048096	ENSG00000163431	ortholog_one2one
ENSMUSG00000048120	ENSG00000138185	ortholog_one2one
ENSMUSG00000048126	ENSG00000163359	ortholog_one2one
ENSMUSG00000048163	ENSG00000110876	ortholog_one2one
ENSMUSG00000048234	ENSG00000163162	ortholog_one2one
ENSMUSG00000048251	ENSG00000127152	ortholog_one2one
ENSMUSG00000048264	ENSG00000151240	ortholog_one2one
ENSMUSG00000048277	ENSG00000108639	ortholog_one2one
ENSMUSG00000048285	ENSG00000139926	ortholog_one2one
ENSMUSG00000048327	ENSG00000169607	ortholog_one2one
ENSMUSG00000048349	ENSG00000152192	ortholog_one2one
ENSMUSG00000048373	ENSG00000137440	ortholog_one2one
ENSMUSG00000048376	ENSG00000181104	ortholog_one2one
ENSMUSG00000048377	ENSG00000186766	ortholog_one2one
ENSMUSG00000048387	ENSG00000143867	ortholog_one2one
ENSMUSG00000048402	ENSG00000074047	ortholog_one2one
ENSMUSG00000048410	ENSG00000215421	ortholog_one2one
ENSMUSG00000048450	ENSG00000163132	ortholog_one2one
ENSMUSG00000048480	ENSG00000163464	ortholog_one2one
ENSMUSG00000048490	ENSG00000180530	ortholog_one2one
ENSMUSG00000048498	ENSG00000186407	ortholog_one2one
ENSMUSG00000048521	ENSG00000172215	ortholog_one2one
ENSMUSG00000048537	ENSG00000019144	ortholog_one2one
ENSMUSG00000048546	ENSG00000183864	ortholog_one2one
ENSMUSG00000048612	ENSG00000138119	ortholog_one2one
ENSMUSG00000048776	ENSG00000087494	ortholog_one2one
ENSMUSG00000048779	ENSG00000171631	ortholog_one2one
ENSMUSG00000048865	ENSG00000186517	ortholog_one2one
ENSMUSG00000048915	ENSG00000184349	ortholog_one2one
ENSMUSG00000048960	ENSG00000046889	ortholog_one2one
ENSMUSG00000049001	ENSG00000173376	ortholog_one2one
ENSMUSG00000049037	ENSG00000111729	ortholog_one2one
ENSMUSG00000049092	ENSG00000180998	ortholog_one2one
ENSMUSG00000049093	ENSG00000162594	ortholog_one2one
ENSMUSG00000049107	ENSG00000185652	ortholog_one2one
ENSMUSG00000049112	ENSG00000180914	ortholog_one2one
ENSMUSG00000049130	ENSG00000197405	ortholog_one2one
ENSMUSG00000049148	ENSG00000182836	ortholog_one2one
ENSMUSG00000049176	ENSG00000169933	ortholog_one2one
ENSMUSG00000049252	ENSG00000168702	ortholog_one2one
ENSMUSG00000049265	ENSG00000171303	ortholog_one2one
ENSMUSG00000049336	ENSG00000145934	ortholog_one2one
ENSMUSG00000049350	ENSG00000174992	ortholog_one2one
ENSMUSG00000049404	ENSG00000118849	ortholog_one2one
ENSMUSG00000049436	ENSG00000114638	ortholog_one2one
ENSMUSG00000049491	ENSG00000186334	ortholog_one2one
ENSMUSG00000049516	ENSG00000179119	ortholog_one2one
ENSMUSG00000049521	ENSG00000128283	ortholog_one2one
ENSMUSG00000049604	ENSG00000159184	ortholog_one2one
ENSMUSG00000049608	ENSG00000135898	ortholog_one2one
ENSMUSG00000049625	ENSG00000255833	ortholog_one2one
ENSMUSG00000049686	ENSG00000276045	ortholog_one2one
ENSMUSG00000049690	ENSG00000176771	ortholog_one2one
ENSMUSG00000049744	ENSG00000075884	ortholog_one2one
ENSMUSG00000049775	ENSG00000154620	ortholog_one2one
ENSMUSG00000049791	ENSG00000174804	ortholog_one2one
ENSMUSG00000049796	ENSG00000147571	ortholog_one2one
ENSMUSG00000049866	ENSG00000188042	ortholog_one2one
ENSMUSG00000049892	ENSG00000108551	ortholog_one2one
ENSMUSG00000049907	ENSG00000128045	ortholog_one2one
ENSMUSG00000049928	ENSG00000065325	ortholog_one2one
ENSMUSG00000049929	ENSG00000147145	ortholog_one2one
ENSMUSG00000049985	ENSG00000164512	ortholog_one2one
ENSMUSG00000049988	ENSG00000175489	ortholog_one2one
ENSMUSG00000050010	ENSG00000178343	ortholog_one2one
ENSMUSG00000050063	ENSG00000167755	ortholog_one2one
ENSMUSG00000050069	ENSG00000180875	ortholog_one2one
ENSMUSG00000050075	ENSG00000174946	ortholog_one2one
ENSMUSG00000050103	ENSG00000187546	ortholog_one2one
ENSMUSG00000050105	ENSG00000197245	ortholog_one2one
ENSMUSG00000050106	ENSG00000167895	ortholog_one2one
ENSMUSG00000050147	ENSG00000127533	ortholog_one2one
ENSMUSG00000050199	ENSG00000205213	ortholog_one2one
ENSMUSG00000050212	ENSG00000142694	ortholog_one2one
ENSMUSG00000050232	ENSG00000186810	ortholog_one2one
ENSMUSG00000050234	ENSG00000187513	ortholog_one2one
ENSMUSG00000050288	ENSG00000180340	ortholog_one2one
ENSMUSG00000050295	ENSG00000054598	ortholog_one2one
ENSMUSG00000050315	ENSG00000172403	ortholog_one2one
ENSMUSG00000050321	ENSG00000166342	ortholog_one2one
ENSMUSG00000050335	ENSG00000131981	ortholog_one2one
ENSMUSG00000050350	ENSG00000125245	ortholog_one2one
ENSMUSG00000050368	ENSG00000128710	ortholog_one2one
ENSMUSG00000050370	ENSG00000138135	ortholog_one2one
ENSMUSG00000050395	ENSG00000181634	ortholog_one2one
ENSMUSG00000050440	ENSG00000105697	ortholog_one2one
ENSMUSG00000050468	ENSG00000188886	ortholog_one2one
ENSMUSG00000050493	ENSG00000183615	ortholog_one2one
ENSMUSG00000050578	ENSG00000137745	ortholog_one2one
ENSMUSG00000050587	ENSG00000148948	ortholog_one2one
ENSMUSG00000050592	ENSG00000126882	ortholog_one2one
ENSMUSG00000050600	ENSG00000124203	ortholog_one2one
ENSMUSG00000050628	ENSG00000185262	ortholog_one2one
ENSMUSG00000050663	ENSG00000072657	ortholog_one2one
ENSMUSG00000050666	ENSG00000165633	ortholog_one2one
ENSMUSG00000050711	ENSG00000171951	ortholog_one2one
ENSMUSG00000050730	ENSG00000165895	ortholog_one2one
ENSMUSG00000050737	ENSG00000148344	ortholog_one2one
ENSMUSG00000050840	ENSG00000101542	ortholog_one2one
ENSMUSG00000050860	ENSG00000173868	ortholog_one2one
ENSMUSG00000050912	ENSG00000152558	ortholog_one2one
ENSMUSG00000050919	ENSG00000178175	ortholog_one2one
ENSMUSG00000050921	ENSG00000078589	ortholog_one2one
ENSMUSG00000050957	ENSG00000120210	ortholog_one2one
ENSMUSG00000051022	ENSG00000002587	ortholog_one2one
ENSMUSG00000051041	ENSG00000183801	ortholog_one2one
ENSMUSG00000051079	ENSG00000127074	ortholog_one2one
ENSMUSG00000051159	ENSG00000125931	ortholog_one2one
ENSMUSG00000051166	ENSG00000165521	ortholog_one2one
ENSMUSG00000051177	ENSG00000182621	ortholog_one2one
ENSMUSG00000051212	ENSG00000169508	ortholog_one2one
ENSMUSG00000051225	ENSG00000147689	ortholog_one2one
ENSMUSG00000051236	ENSG00000174099	ortholog_one2one
ENSMUSG00000051323	ENSG00000165194	ortholog_one2one
ENSMUSG00000051354	ENSG00000164483	ortholog_one2one
ENSMUSG00000051379	ENSG00000125848	ortholog_one2one
ENSMUSG00000051397	ENSG00000184292	ortholog_one2one
ENSMUSG00000051401	ENSG00000183775	ortholog_one2one
ENSMUSG00000051439	ENSG00000170458	ortholog_one2one
ENSMUSG00000051506	ENSG00000128815	ortholog_one2one
ENSMUSG00000051517	ENSG00000137135	ortholog_one2one
ENSMUSG00000051669	ENSG00000153446	ortholog_one2one
ENSMUSG00000051727	ENSG00000151364	ortholog_one2one
ENSMUSG00000051747	ENSG00000155657	ortholog_one2one
ENSMUSG00000051811	ENSG00000160471	ortholog_one2one
ENSMUSG00000051855	ENSG00000106484	ortholog_one2one
ENSMUSG00000051910	ENSG00000110693	ortholog_one2one
ENSMUSG00000051951	ENSG00000206579	ortholog_one2one
ENSMUSG00000051980	ENSG00000036828	ortholog_one2one
ENSMUSG00000051985	ENSG00000163395	ortholog_one2one
ENSMUSG00000051998	ENSG00000122188	ortholog_one2one
ENSMUSG00000052013	ENSG00000186265	ortholog_one2one
ENSMUSG00000052026	ENSG00000011083	ortholog_one2one
ENSMUSG00000052062	ENSG00000116117	ortholog_one2one
ENSMUSG00000052085	ENSG00000107099	ortholog_one2one
ENSMUSG00000052099	ENSG00000253649	ortholog_one2one
ENSMUSG00000052133	ENSG00000082684	ortholog_one2one
ENSMUSG00000052142	ENSG00000105122	ortholog_one2one
ENSMUSG00000052160	ENSG00000166428	ortholog_one2one
ENSMUSG00000052229	ENSG00000144230	ortholog_one2one
ENSMUSG00000052336	ENSG00000168329	ortholog_one2one
ENSMUSG00000052372	ENSG00000169306	ortholog_one2one
ENSMUSG00000052374	ENSG00000077522	ortholog_one2one
ENSMUSG00000052387	ENSG00000083067	ortholog_one2one
ENSMUSG00000052415	ENSG00000159450	ortholog_one2one
ENSMUSG00000052430	ENSG00000138696	ortholog_one2one
ENSMUSG00000052435	ENSG00000092067	ortholog_one2one
ENSMUSG00000052468	ENSG00000147588	ortholog_one2one
ENSMUSG00000052504	ENSG00000044524	ortholog_one2one
ENSMUSG00000052516	ENSG00000185008	ortholog_one2one
ENSMUSG00000052539	ENSG00000081026	ortholog_one2one
ENSMUSG00000052544	ENSG00000184005	ortholog_one2one
ENSMUSG00000052551	ENSG00000185736	ortholog_one2one
ENSMUSG00000052560	ENSG00000139117	ortholog_one2one
ENSMUSG00000052572	ENSG00000150672	ortholog_one2one
ENSMUSG00000052581	ENSG00000176204	ortholog_one2one
ENSMUSG00000052631	ENSG00000152292	ortholog_one2one
ENSMUSG00000052684	ENSG00000177606	ortholog_one2one
ENSMUSG00000052821	ENSG00000173198	ortholog_one2one
ENSMUSG00000052837	ENSG00000171223	ortholog_one2one
ENSMUSG00000052889	ENSG00000166501	ortholog_one2one
ENSMUSG00000052911	ENSG00000172037	ortholog_one2one
ENSMUSG00000052920	ENSG00000185532	ortholog_one2one
ENSMUSG00000052921	ENSG00000198844	ortholog_one2one
ENSMUSG00000052942	ENSG00000107249	ortholog_one2one
ENSMUSG00000052955	ENSG00000106066	ortholog_one2one
ENSMUSG00000052957	ENSG00000180447	ortholog_one2one
ENSMUSG00000053004	ENSG00000196639	ortholog_one2one
ENSMUSG00000053007	ENSG00000146592	ortholog_one2one
ENSMUSG00000053062	ENSG00000154721	ortholog_one2one
ENSMUSG00000053063	ENSG00000172322	ortholog_one2one
ENSMUSG00000053113	ENSG00000184557	ortholog_one2one
ENSMUSG00000053137	ENSG00000185386	ortholog_one2one
ENSMUSG00000053141	ENSG00000196090	ortholog_one2one
ENSMUSG00000053153	ENSG00000144451	ortholog_one2one
ENSMUSG00000053158	ENSG00000182511	ortholog_one2one
ENSMUSG00000053310	ENSG00000154146	ortholog_one2one
ENSMUSG00000053318	ENSG00000158714	ortholog_one2one
ENSMUSG00000053398	ENSG00000092621	ortholog_one2one
ENSMUSG00000053399	ENSG00000140873	ortholog_one2one
ENSMUSG00000053465	ENSG00000185352	ortholog_one2one
ENSMUSG00000053469	ENSG00000042832	ortholog_one2one
ENSMUSG00000053475	ENSG00000123610	ortholog_one2one
ENSMUSG00000053477	ENSG00000196628	ortholog_one2one
ENSMUSG00000053559	ENSG00000170545	ortholog_one2one
ENSMUSG00000053560	ENSG00000160888	ortholog_one2one
ENSMUSG00000053593	ENSG00000147378	ortholog_one2one
ENSMUSG00000053626	ENSG00000038295	ortholog_one2one
ENSMUSG00000053702	ENSG00000078114	ortholog_one2one
ENSMUSG00000053825	ENSG00000139220	ortholog_one2one
ENSMUSG00000053907	ENSG00000168906	ortholog_one2one
ENSMUSG00000053931	ENSG00000117519	ortholog_one2one
ENSMUSG00000053977	ENSG00000153563	ortholog_one2one
ENSMUSG00000054146	ENSG00000171346	ortholog_one2one
ENSMUSG00000054162	ENSG00000196104	ortholog_one2one
ENSMUSG00000054206	ENSG00000197540	ortholog_one2one
ENSMUSG00000054252	ENSG00000068078	ortholog_one2one
ENSMUSG00000054321	ENSG00000141384	ortholog_one2one
ENSMUSG00000054342	ENSG00000104783	ortholog_one2one
ENSMUSG00000054360	ENSG00000188909	ortholog_one2one
ENSMUSG00000054364	ENSG00000143878	ortholog_one2one
ENSMUSG00000054404	ENSG00000166750	ortholog_one2one
ENSMUSG00000054422	ENSG00000163586	ortholog_one2one
ENSMUSG00000054435	ENSG00000133574	ortholog_one2one
ENSMUSG00000054446	ENSG00000091704	ortholog_one2one
ENSMUSG00000054555	ENSG00000148848	ortholog_one2one
ENSMUSG00000054580	ENSG00000153246	ortholog_one2one
ENSMUSG00000054640	ENSG00000183023	ortholog_one2one
ENSMUSG00000054675	ENSG00000183160	ortholog_one2one
ENSMUSG00000054690	ENSG00000164035	ortholog_one2one
ENSMUSG00000054717	ENSG00000164104	ortholog_one2one
ENSMUSG00000054843	ENSG00000107518	ortholog_one2one
ENSMUSG00000054855	ENSG00000172602	ortholog_one2one
ENSMUSG00000054871	ENSG00000249992	ortholog_one2one
ENSMUSG00000054889	ENSG00000096696	ortholog_one2one
ENSMUSG00000054892	ENSG00000074966	ortholog_one2one
ENSMUSG00000054932	ENSG00000081051	ortholog_one2one
ENSMUSG00000054951	ENSG00000197261	ortholog_one2one
ENSMUSG00000055013	ENSG00000157985	ortholog_one2one
ENSMUSG00000055022	ENSG00000018236	ortholog_one2one
ENSMUSG00000055044	ENSG00000107438	ortholog_one2one
ENSMUSG00000055067	ENSG00000185420	ortholog_one2one
ENSMUSG00000055148	ENSG00000127528	ortholog_one2one
ENSMUSG00000055170	ENSG00000111537	ortholog_one2one
ENSMUSG00000055235	ENSG00000187260	ortholog_one2one
ENSMUSG00000055322	ENSG00000079308	ortholog_one2one
ENSMUSG00000055421	ENSG00000184226	ortholog_one2one
ENSMUSG00000055430	ENSG00000177432	ortholog_one2one
ENSMUSG00000055435	ENSG00000178573	ortholog_one2one
ENSMUSG00000055471	ENSG00000171094	ortholog_one2one
ENSMUSG00000055538	ENSG00000165424	ortholog_one2one
ENSMUSG00000055540	ENSG00000080224	ortholog_one2one
ENSMUSG00000055546	ENSG00000145850	ortholog_one2one
ENSMUSG00000055561	ENSG00000133710	ortholog_one2one
ENSMUSG00000055612	ENSG00000144354	ortholog_one2one
ENSMUSG00000055632	ENSG00000148357	ortholog_one2one
ENSMUSG00000055639	ENSG00000276644	ortholog_one2one
ENSMUSG00000055653	ENSG00000147257	ortholog_one2one
ENSMUSG00000055691	ENSG00000152661	ortholog_one2one
ENSMUSG00000055761	ENSG00000185942	ortholog_one2one
ENSMUSG00000055805	ENSG00000184922	ortholog_one2one
ENSMUSG00000055994	ENSG00000167207	ortholog_one2one
ENSMUSG00000056054	ENSG00000143546	ortholog_one2one
ENSMUSG00000056073	ENSG00000164418	ortholog_one2one
ENSMUSG00000056121	ENSG00000171055	ortholog_one2one
ENSMUSG00000056209	ENSG00000107833	ortholog_one2one
ENSMUSG00000056220	ENSG00000116711	ortholog_one2one
ENSMUSG00000056258	ENSG00000184156	ortholog_one2one
ENSMUSG00000056413	ENSG00000105963	ortholog_one2one
ENSMUSG00000056427	ENSG00000184347	ortholog_one2one
ENSMUSG00000056481	ENSG00000174807	ortholog_one2one
ENSMUSG00000056498	ENSG00000170006	ortholog_one2one
ENSMUSG00000056501	ENSG00000172216	ortholog_one2one
ENSMUSG00000056515	ENSG00000168461	ortholog_one2one
ENSMUSG00000056529	ENSG00000169403	ortholog_one2one
ENSMUSG00000056569	ENSG00000158887	ortholog_one2one
ENSMUSG00000056708	ENSG00000162783	ortholog_one2one
ENSMUSG00000056737	ENSG00000042493	ortholog_one2one
ENSMUSG00000056755	ENSG00000196277	ortholog_one2one
ENSMUSG00000056870	ENSG00000144366	ortholog_one2one
ENSMUSG00000056888	ENSG00000139278	ortholog_one2one
ENSMUSG00000056899	ENSG00000184903	ortholog_one2one
ENSMUSG00000056917	ENSG00000213445	ortholog_one2one
ENSMUSG00000056947	ENSG00000180660	ortholog_one2one
ENSMUSG00000057058	ENSG00000141293	ortholog_one2one
ENSMUSG00000057060	ENSG00000183780	ortholog_one2one
ENSMUSG00000057092	ENSG00000089356	ortholog_one2one
ENSMUSG00000057098	ENSG00000164330	ortholog_one2one
ENSMUSG00000057123	ENSG00000265107	ortholog_one2one
ENSMUSG00000057132	ENSG00000092200	ortholog_one2one
ENSMUSG00000057135	ENSG00000161929	ortholog_one2one
ENSMUSG00000057137	ENSG00000146859	ortholog_one2one
ENSMUSG00000057191	ENSG00000214212	ortholog_one2one
ENSMUSG00000057193	ENSG00000129353	ortholog_one2one
ENSMUSG00000057286	ENSG00000070731	ortholog_one2one
ENSMUSG00000057315	ENSG00000138639	ortholog_one2one
ENSMUSG00000057329	ENSG00000171791	ortholog_one2one
ENSMUSG00000057337	ENSG00000122863	ortholog_one2one
ENSMUSG00000057378	ENSG00000198838	ortholog_one2one
ENSMUSG00000057440	ENSG00000150054	ortholog_one2one
ENSMUSG00000057604	ENSG00000071282	ortholog_one2one
ENSMUSG00000057716	ENSG00000261115	ortholog_one2one
ENSMUSG00000057719	ENSG00000156463	ortholog_one2one
ENSMUSG00000057722	ENSG00000116678	ortholog_one2one
ENSMUSG00000057777	ENSG00000181541	ortholog_one2one
ENSMUSG00000057778	ENSG00000167740	ortholog_one2one
ENSMUSG00000057914	ENSG00000165995	ortholog_one2one
ENSMUSG00000057948	ENSG00000092929	ortholog_one2one
ENSMUSG00000057967	ENSG00000156427	ortholog_one2one
ENSMUSG00000058056	ENSG00000129116	ortholog_one2one
ENSMUSG00000058070	ENSG00000066629	ortholog_one2one
ENSMUSG00000058099	ENSG00000235568	ortholog_one2one
ENSMUSG00000058152	ENSG00000198108	ortholog_one2one
ENSMUSG00000058290	ENSG00000135476	ortholog_one2one
ENSMUSG00000058297	ENSG00000107742	ortholog_one2one
ENSMUSG00000058571	ENSG00000183098	ortholog_one2one
ENSMUSG00000058589	ENSG00000185046	ortholog_one2one
ENSMUSG00000058624	ENSG00000119125	ortholog_one2one
ENSMUSG00000058656	ENSG00000177570	ortholog_one2one
ENSMUSG00000058672	ENSG00000137267	ortholog_one2one
ENSMUSG00000058715	ENSG00000158869	ortholog_one2one
ENSMUSG00000058755	ENSG00000099985	ortholog_one2one
ENSMUSG00000058794	ENSG00000123405	ortholog_one2one
ENSMUSG00000058806	ENSG00000197467	ortholog_one2one
ENSMUSG00000058897	ENSG00000188517	ortholog_one2one
ENSMUSG00000059003	ENSG00000183454	ortholog_one2one
ENSMUSG00000059013	ENSG00000095370	ortholog_one2one
ENSMUSG00000059060	ENSG00000182185	ortholog_one2one
ENSMUSG00000059146	ENSG00000140538	ortholog_one2one
ENSMUSG00000059173	ENSG00000115252	ortholog_one2one
ENSMUSG00000059325	ENSG00000171476	ortholog_one2one
ENSMUSG00000059336	ENSG00000141469	ortholog_one2one
ENSMUSG00000059412	ENSG00000137731	ortholog_one2one
ENSMUSG00000059430	ENSG00000163017	ortholog_one2one
ENSMUSG00000059439	ENSG00000141376	ortholog_one2one
ENSMUSG00000059493	ENSG00000188158	ortholog_one2one
ENSMUSG00000059588	ENSG00000064989	ortholog_one2one
ENSMUSG00000059602	ENSG00000185666	ortholog_one2one
ENSMUSG00000059668	ENSG00000170477	ortholog_one2one
ENSMUSG00000059674	ENSG00000139880	ortholog_one2one
ENSMUSG00000059742	ENSG00000184611	ortholog_one2one
ENSMUSG00000059810	ENSG00000138835	ortholog_one2one
ENSMUSG00000059824	ENSG00000105516	ortholog_one2one
ENSMUSG00000059857	ENSG00000162631	ortholog_one2one
ENSMUSG00000059898	ENSG00000134762	ortholog_one2one
ENSMUSG00000059921	ENSG00000182168	ortholog_one2one
ENSMUSG00000059956	ENSG00000166634	ortholog_one2one
ENSMUSG00000060044	ENSG00000196932	ortholog_one2one
ENSMUSG00000060063	ENSG00000132965	ortholog_one2one
ENSMUSG00000060131	ENSG00000104043	ortholog_one2one
ENSMUSG00000060180	ENSG00000006788	ortholog_one2one
ENSMUSG00000060240	ENSG00000184524	ortholog_one2one
ENSMUSG00000060371	ENSG00000183166	ortholog_one2one
ENSMUSG00000060429	ENSG00000172164	ortholog_one2one
ENSMUSG00000060477	ENSG00000134070	ortholog_one2one
ENSMUSG00000060487	ENSG00000203727	ortholog_one2one
ENSMUSG00000060509	ENSG00000173578	ortholog_one2one
ENSMUSG00000060534	ENSG00000187323	ortholog_one2one
ENSMUSG00000060572	ENSG00000117122	ortholog_one2one
ENSMUSG00000060579	ENSG00000189283	ortholog_one2one
ENSMUSG00000060594	ENSG00000204381	ortholog_one2one
ENSMUSG00000060600	ENSG00000108515	ortholog_one2one
ENSMUSG00000060703	ENSG00000241399	ortholog_one2one
ENSMUSG00000060780	ENSG00000162951	ortholog_one2one
ENSMUSG00000060843	ENSG00000183230	ortholog_one2one
ENSMUSG00000060882	ENSG00000184408	ortholog_one2one
ENSMUSG00000060924	ENSG00000183117	ortholog_one2one
ENSMUSG00000060961	ENSG00000080493	ortholog_one2one
ENSMUSG00000060969	ENSG00000170549	ortholog_one2one
ENSMUSG00000060988	ENSG00000144278	ortholog_one2one
ENSMUSG00000061080	ENSG00000185565	ortholog_one2one
ENSMUSG00000061086	ENSG00000198336	ortholog_one2one
ENSMUSG00000061119	ENSG00000137509	ortholog_one2one
ENSMUSG00000061132	ENSG00000095585	ortholog_one2one
ENSMUSG00000061143	ENSG00000196782	ortholog_one2one
ENSMUSG00000061171	ENSG00000169507	ortholog_one2one
ENSMUSG00000061175	ENSG00000052795	ortholog_one2one
ENSMUSG00000061186	ENSG00000198879	ortholog_one2one
ENSMUSG00000061259	ENSG00000153802	ortholog_one2one
ENSMUSG00000061298	ENSG00000186094	ortholog_one2one
ENSMUSG00000061353	ENSG00000107562	ortholog_one2one
ENSMUSG00000061535	ENSG00000163145	ortholog_one2one
ENSMUSG00000061576	ENSG00000130226	ortholog_one2one
ENSMUSG00000061589	ENSG00000104885	ortholog_one2one
ENSMUSG00000061613	ENSG00000160201	ortholog_one2one
ENSMUSG00000061718	ENSG00000131771	ortholog_one2one
ENSMUSG00000061731	ENSG00000182197	ortholog_one2one
ENSMUSG00000061751	ENSG00000160145	ortholog_one2one
ENSMUSG00000061762	ENSG00000006128	ortholog_one2one
ENSMUSG00000061815	ENSG00000188282	ortholog_one2one
ENSMUSG00000061878	ENSG00000176170	ortholog_one2one
ENSMUSG00000062007	ENSG00000196684	ortholog_one2one
ENSMUSG00000062078	ENSG00000112531	ortholog_one2one
ENSMUSG00000062127	ENSG00000143079	ortholog_one2one
ENSMUSG00000062154	ENSG00000185264	ortholog_one2one
ENSMUSG00000062170	ENSG00000176988	ortholog_one2one
ENSMUSG00000062175	ENSG00000118707	ortholog_one2one
ENSMUSG00000062184	ENSG00000171004	ortholog_one2one
ENSMUSG00000062202	ENSG00000183826	ortholog_one2one
ENSMUSG00000062209	ENSG00000178568	ortholog_one2one
ENSMUSG00000062210	ENSG00000145779	ortholog_one2one
ENSMUSG00000062232	ENSG00000109756	ortholog_one2one
ENSMUSG00000062248	ENSG00000123975	ortholog_one2one
ENSMUSG00000062257	ENSG00000183715	ortholog_one2one
ENSMUSG00000062329	ENSG00000170891	ortholog_one2one
ENSMUSG00000062345	ENSG00000197632	ortholog_one2one
ENSMUSG00000062380	ENSG00000258947	ortholog_one2one
ENSMUSG00000062515	ENSG00000170323	ortholog_one2one
ENSMUSG00000062585	ENSG00000188822	ortholog_one2one
ENSMUSG00000062694	ENSG00000182533	ortholog_one2one
ENSMUSG00000062773	ENSG00000131126	ortholog_one2one
ENSMUSG00000062822	ENSG00000172244	ortholog_one2one
ENSMUSG00000062939	ENSG00000138378	ortholog_one2one
ENSMUSG00000062960	ENSG00000128052	ortholog_one2one
ENSMUSG00000062991	ENSG00000157168	ortholog_one2one
ENSMUSG00000063011	ENSG00000102854	ortholog_one2one
ENSMUSG00000063063	ENSG00000066032	ortholog_one2one
ENSMUSG00000063142	ENSG00000156113	ortholog_one2one
ENSMUSG00000063297	ENSG00000187398	ortholog_one2one
ENSMUSG00000063415	ENSG00000003137	ortholog_one2one
ENSMUSG00000063450	ENSG00000054654	ortholog_one2one
ENSMUSG00000063531	ENSG00000170381	ortholog_one2one
ENSMUSG00000063564	ENSG00000050767	ortholog_one2one
ENSMUSG00000063568	ENSG00000153814	ortholog_one2one
ENSMUSG00000063594	ENSG00000167414	ortholog_one2one
ENSMUSG00000063626	ENSG00000156687	ortholog_one2one
ENSMUSG00000063632	ENSG00000176887	ortholog_one2one
ENSMUSG00000063661	ENSG00000186049	ortholog_one2one
ENSMUSG00000063887	ENSG00000169760	ortholog_one2one
ENSMUSG00000063889	ENSG00000095794	ortholog_one2one
